   1.6000000e+01   1.0000000e+00
   2.6000000e+01   0.0000000e+00
   3.6000000e+01   0.0000000e+00
   4.6000000e+01   0.0000000e+00
   5.6000000e+01   3.0000000e+00
   6.6000000e+01   4.0000000e+00
   7.6000000e+01   2.0000000e+00
   8.6000000e+01   1.0000000e+00
   9.6000000e+01   4.0000000e+00
   1.0600000e+02   2.0000000e+00
   1.1600000e+02   4.0000000e+00
   1.2600000e+02   5.0000000e+00
   1.3600000e+02   4.0000000e+00
   1.4600000e+02   6.0000000e+00
   1.5600000e+02   7.0000000e+00
   1.6600000e+02   6.0000000e+00
   1.7600000e+02   9.0000000e+00
   1.8600000e+02   9.0000000e+00
   1.9600000e+02   9.0000000e+00
   2.0600000e+02   8.0000000e+00
   2.1600000e+02   4.0000000e+00
   2.2600000e+02   2.0000000e+00
   2.3600000e+02   3.0000000e+00
   2.4600000e+02   8.0000000e+00
   2.5600000e+02   3.0000000e+00
   2.6600000e+02   1.0000000e+00
   2.7600000e+02   1.0000000e+00
   2.8600000e+02   2.0000000e+00
   2.9600000e+02   3.0000000e+00
   3.0600000e+02   2.0000000e+00
   3.1600000e+02   3.0000000e+00
   3.2600000e+02   0.0000000e+00
   3.3600000e+02   0.0000000e+00
   3.4600000e+02   1.0000000e+00
   3.5600000e+02   2.0000000e+00
   3.6600000e+02   0.0000000e+00
   3.7600000e+02   1.0000000e+00
   3.8600000e+02   0.0000000e+00
   3.9600000e+02   0.0000000e+00
   4.0600000e+02   2.0000000e+00
   4.1600000e+02   0.0000000e+00
   4.2600000e+02   1.0000000e+00
