   1.0000000e+00   1.5000000e+01
   6.3571429e+01   6.7000000e+01
   1.2614286e+02   8.4000000e+01
   1.8871429e+02   7.6000000e+01
   2.5128571e+02   6.6000000e+01
   3.1385714e+02   3.9000000e+01
   3.7642857e+02   3.4000000e+01
   4.3900000e+02   1.1000000e+01
   5.0157143e+02   6.0000000e+00
   5.6414286e+02   7.0000000e+00
   6.2671429e+02   3.0000000e+00
   6.8928571e+02   4.0000000e+00
   7.5185714e+02   0.0000000e+00
   8.1442857e+02   0.0000000e+00
   8.7700000e+02   1.0000000e+00
